,source_file,speaker_id,utterance,utt_id,region_id,c_type,target
168,ATL_se0_ag2_m_02_1,ATL_se0_ag2_m_02,"You know, I'm- Common",1812,ATL,contracted,I'm
169,ATL_se0_ag2_m_02_1,ATL_se0_ag2_m_02,[We was.],1816,ATL,copula,We was
170,ATL_se0_ag2_m_02_1,ATL_se0_ag2_m_02,"You know what I'm saying, like I think he just did a record, if I'm not mistaken, for",1827,ATL,contracted,I'm
170,ATL_se0_ag2_m_02_1,ATL_se0_ag2_m_02,"You know what I'm saying, like I think he just did a record, if I'm not mistaken, for",1827,ATL,contracted,I'm
171,ATL_se0_ag2_m_02_1,ATL_se0_ag2_m_02,the truth and speaking- he's speaking shit that's really relevantly going on in the world today.,1845,ATL,contracted,he's
172,ATL_se0_ag2_m_02_1,ATL_se0_ag2_m_02,"You know what I'm saying, he was hip,",1847,ATL,contracted,I'm
173,ATL_se0_ag2_m_02_1,ATL_se0_ag2_m_02,"You know what I'm saying, he was hip,",1847,ATL,copula,he was
174,ATL_se0_ag2_m_02_1,ATL_se0_ag2_m_02,"You know what I'm saying, but a lot of these niggas is really intelligent. And I use the nig-",1863,ATL,contracted,I'm
175,ATL_se0_ag2_m_02_1,ATL_se0_ag2_m_02,"you [know what I'm saying, the meaning behind it. But I] have to state that because this is going on a public record,",1875,ATL,contracted,I'm
176,ATL_se0_ag2_m_02_1,ATL_se0_ag2_m_02,"and I don't want my image to be tainted or reflected, you know what I'm saying, in such a way. So I mean it as a-",1877,ATL,contracted,I'm
177,ATL_se0_ag2_m_02_1,ATL_se0_ag2_m_02,"as a gesture of endearment, you know what I'm [saying, like]",1879,ATL,contracted,I'm
178,ATL_se0_ag2_m_02_1,ATL_se0_ag2_m_02,"you know what I'm saying, so that's why I- that comes from just",1891,ATL,contracted,I'm
179,ATL_se0_ag2_m_02_1,ATL_se0_ag2_m_02,"of that nature, you know what I'm saying.",1900,ATL,contracted,I'm
180,ATL_se0_ag2_m_02_1,ATL_se0_ag2_m_02,"you know what I'm saying, he had no choice but to respect him.",1924,ATL,contracted,I'm
181,ATL_se0_ag2_m_02_1,ATL_se0_ag2_m_02,you know what I'm saying. You can't deny the culture.,1937,ATL,contracted,I'm
182,ATL_se0_ag2_m_02_1,ATL_se0_ag2_m_02,"you know what I'm saying, movies, whatever. It-",1987,ATL,contracted,I'm
183,ATL_se0_ag2_m_02_1,ATL_se0_ag2_m_02,"take it from under us, so it's all these loopholes because again, we're blinded by",1995,ATL,contracted,we're
184,ATL_se0_ag2_m_02_1,ATL_se0_ag2_m_02,"me, I'm thinking when I get money, or people throw money at me,",1999,ATL,contracted,I'm
185,ATL_se0_ag2_m_02_1,ATL_se0_ag2_m_02,"you know what I'm [saying, the-]",2003,ATL,contracted,I'm
186,ATL_se0_ag2_m_02_1,ATL_se0_ag2_m_02,"[a] year ago, you know what I'm saying, [on IG.]",2019,ATL,contracted,I'm
187,ATL_se0_ag2_m_02_1,ATL_se0_ag2_m_02,"[And] now you hit her, and now y'all niggas about to start beefing cause she gonna start telling both of y'all secrets, you know what I'm [saying, cause y'all tell her everything type shit.]",2021,ATL,contracted,I'm
188,ATL_se0_ag2_m_02_1,ATL_se0_ag2_m_02,"you [feel me. So] it's like, you know what I'm saying, I-",2024,ATL,contracted,I'm
189,ATL_se0_ag2_m_02_1,ATL_se0_ag2_m_02,"I'm- [I'm more concerned] about where my accounts gonna be, where I'm making investments.",2026,ATL,contracted,I'm
189,ATL_se0_ag2_m_02_1,ATL_se0_ag2_m_02,"I'm- [I'm more concerned] about where my accounts gonna be, where I'm making investments.",2026,ATL,contracted,I'm
189,ATL_se0_ag2_m_02_1,ATL_se0_ag2_m_02,"I'm- [I'm more concerned] about where my accounts gonna be, where I'm making investments.",2026,ATL,contracted,I'm
190,ATL_se0_ag2_m_02_1,ATL_se0_ag2_m_02,"you [know what I'm saying], and still prevail",2030,ATL,contracted,I'm
191,ATL_se0_ag2_m_02_1,ATL_se0_ag2_m_02,"as a- as a entrepreneur, you know what I'm saying, as a young black man,",2032,ATL,contracted,I'm
192,ATL_se0_ag2_m_02_1,ATL_se0_ag2_m_02,"you know what I'm saying, that comes from adversity?",2034,ATL,contracted,I'm
193,ATL_se0_ag2_m_02_1,ATL_se0_ag2_m_02,"And, you know what I'm saying, shouts out to /RD-NAME-1/",2042,ATL,contracted,I'm
194,ATL_se0_ag2_m_02_1,ATL_se0_ag2_m_02,"/RD-NAME-2/, you know what I'm saying,",2044,ATL,contracted,I'm
195,ATL_se0_ag2_m_02_1,ATL_se0_ag2_m_02,"you know, [I'm not] just saying that cause I'm the homie, but",2052,ATL,contracted,I'm
195,ATL_se0_ag2_m_02_1,ATL_se0_ag2_m_02,"you know, [I'm not] just saying that cause I'm the homie, but",2052,ATL,contracted,I'm
196,ATL_se0_ag2_m_02_1,ATL_se0_ag2_m_02,"know [what I'm saying, before we go] any further in the interview.",2058,ATL,contracted,I'm
197,ATL_se0_ag2_m_02_1,ATL_se0_ag2_m_02,"You know what I'm saying, you're a very du-",2060,ATL,contracted,I'm
198,ATL_se0_ag2_m_02_1,ATL_se0_ag2_m_02,"you know what I'm saying, this is-",2094,ATL,contracted,I'm
199,ATL_se0_ag2_m_02_1,ATL_se0_ag2_m_02,"[at the age] of thirty, you know what I'm saying, for the record.",2102,ATL,contracted,I'm
200,ATL_se0_ag2_m_02_1,ATL_se0_ag2_m_02,"[For] all who don't know, April six, Aries nation, you know what I'm saying,",2105,ATL,contracted,I'm
201,ATL_se0_ag2_m_02_1,ATL_se0_ag2_m_02,"You know what I'm saying, but",2108,ATL,contracted,I'm
202,ATL_se0_ag2_m_02_1,ATL_se0_ag2_m_02,"So, you know what I'm saying, you definitely don't wanna-",2164,ATL,contracted,I'm
203,ATL_se0_ag2_m_02_1,ATL_se0_ag2_m_02,"you know, I just encourage, you know what I'm saying, just everybody, man, to keep going,",2168,ATL,contracted,I'm
204,ATL_se0_ag2_m_02_1,ATL_se0_ag2_m_02,"you know what I'm saying. It may be,",2178,ATL,contracted,I'm
205,ATL_se0_ag2_m_02_1,ATL_se0_ag2_m_02,"you know, me writing a book, and I'm- I'm coming to talk about the book and promote the book,",2180,ATL,contracted,I'm
205,ATL_se0_ag2_m_02_1,ATL_se0_ag2_m_02,"you know, me writing a book, and I'm- I'm coming to talk about the book and promote the book,",2180,ATL,contracted,I'm
206,ATL_se0_ag2_m_02_1,ATL_se0_ag2_m_02,"you know what I'm saying, book tour type stuff. You never know",2182,ATL,contracted,I'm
207,ATL_se0_ag2_m_02_1,ATL_se0_ag2_m_02,"what God has in store, you know what I'm saying, the almighty creator. And I'm not even the most religious person. I love God,",2184,ATL,contracted,I'm
207,ATL_se0_ag2_m_02_1,ATL_se0_ag2_m_02,"what God has in store, you know what I'm saying, the almighty creator. And I'm not even the most religious person. I love God,",2184,ATL,contracted,I'm
208,ATL_se0_ag2_m_02_1,ATL_se0_ag2_m_02,"you know what I'm saying, but",2186,ATL,contracted,I'm
209,ATL_se0_ag2_m_02_1,ATL_se0_ag2_m_02,"you know what I'm saying, the almighty creator.",2206,ATL,contracted,I'm
210,ATL_se0_ag2_m_02_1,ATL_se0_ag2_m_02,"Know what I'm saying /RD-NAME-3/ on the rise,",2210,ATL,contracted,I'm
211,ATL_se0_ag2_m_02_1,ATL_se0_ag2_m_02,[you know what I'm saying.],2216,ATL,contracted,I'm
212,ATL_se0_ag2_m_02_1,ATL_se0_ag2_m_02,"Yeah, you know what I'm saying, we- we up next.",2218,ATL,contracted,I'm
213,ATL_se0_ag2_m_02_1,ATL_se0_ag2_m_02,"You know what I'm saying, the movement- the movement has already begun.",2224,ATL,contracted,I'm
214,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,I'm a female.,22,ATL,contracted,I'm
215,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,<laugh> I'm [black.],32,ATL,contracted,I'm
216,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"I'm a Aries, very feisty.",57,ATL,contracted,I'm
217,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"Right now I'm working at /RD-WORK-6/ which is to be changed soon, I'm looking to start",104,ATL,contracted,I'm
217,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"Right now I'm working at /RD-WORK-6/ which is to be changed soon, I'm looking to start",104,ATL,contracted,I'm
218,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"my dad, I don't know too much about his side, all I know is he's, uh,",128,ATL,contracted,he's
219,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,She's a Scorpio.,144,ATL,contracted,She's
220,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,I'm Aries.,146,ATL,contracted,I'm
221,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"Um, I'm really excited about my YouTube channel that I just started.",150,ATL,contracted,I'm
222,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"um, a lot of things that I'm into. It's gonna expand into cooking and different various things like that that I am interested in.",154,ATL,contracted,I'm
223,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"I'm interested in a lot of stuff, I like to draw, I like to do photoshop, Adobe.",156,ATL,contracted,I'm
224,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"um, just makeup, so that's /what/ I'm trying to get into that field.",162,ATL,contracted,I'm
225,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"Um, I'm into video.",166,ATL,contracted,I'm
226,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"for cartoons and stuff like that. So there's a lot of things that I'm interested in, it's not just one, so.",178,ATL,contracted,I'm
227,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"[Yeah, I'm creative], artistic",182,ATL,contracted,I'm
228,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"Yeah so she's gone,",265,ATL,contracted,she's
229,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"and then, um, another young girl that I kind of mentor, and she- she's becoming a friend. She lives here. She's from New York too.",267,ATL,contracted,she's
229,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"and then, um, another young girl that I kind of mentor, and she- she's becoming a friend. She lives here. She's from New York too.",267,ATL,contracted,She's
230,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,But I met him here. He's from here.,271,ATL,contracted,He's
231,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,He's my [boyfriend.] (laughing),275,ATL,contracted,He's
232,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,[He's] my boyfriend and my best friend.,277,ATL,contracted,He's
233,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"get a job, and I was working there. She's a little bit younger than me.",293,ATL,contracted,She's
234,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"get a job, and I was working there. She's a little bit younger than me.",293,ATL,copula,I was
235,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,purpose of us both living in New York even though she's from the Bronx.,299,ATL,contracted,she's
236,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"yeah that's about it. She's cool, and her parents are from the Caribbean too.",303,ATL,contracted,She's
237,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"I don't know, connect on that part, and she's a go-getter like me.",309,ATL,contracted,she's
238,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"Need a couple kicks just because she's younger but,",311,ATL,contracted,she's
239,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"No, I'm- well I'm a vegetarian.",407,ATL,contracted,I'm
239,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"No, I'm- well I'm a vegetarian.",407,ATL,contracted,I'm
240,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"Um, I started being a vegetarian when I was in New York City, and I think it was because I was getting more aware of",425,ATL,copula,I was
240,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"Um, I started being a vegetarian when I was in New York City, and I think it was because I was getting more aware of",425,ATL,copula,I was
241,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,And then I was never really was like a meat lover anyways.,452,ATL,copula,I was
242,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"I'm a fish person, so.",464,ATL,contracted,I'm
243,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"And I'm- my face doesn't feel cloggy anymore. It's kind of like that, like you don't feel stuffed.",484,ATL,contracted,I'm
244,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"I- okay, I can only talk /?/ for myself, but I'm obsessed with all things hair and like eyebrows and stuff like that.",557,ATL,contracted,I'm
245,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"I know when I was little, I had thousands of Barbie dolls.",575,ATL,copula,I was
246,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"<laugh> she's uh,",616,ATL,contracted,she's
247,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,I- she's interesting. I like,618,ATL,contracted,she's
248,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"Like when she's interviewing like people like John Legend, Will Smith,",622,ATL,contracted,she's
249,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,t- what's the word I'm looking for?,685,ATL,contracted,I'm
250,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"family members there, but not really. Like, I still know I was the only child,",721,ATL,copula,I was
251,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,what we were thankful for every year and how it was gonna improve for the next year.,759,ATL,copula,we were
252,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"We're kinda harsh towards one another, but I think that's a New York thing. But",827,ATL,contracted,We're
253,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,I'm gonna teach them to be a little softer and nicer with each other.,829,ATL,contracted,I'm
254,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"Um, when I was younger, I was living in /RD-ADDRESS-2/.",859,ATL,copula,I was
254,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"Um, when I was younger, I was living in /RD-ADDRESS-2/.",859,ATL,copula,I was
255,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"Um, when I was in junior high, my school was across the street.",1043,ATL,copula,I was
256,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"like five blocks. And then we moved to another place so I was walking,",1055,ATL,copula,I was
257,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,<ts> they were always in the area.,1067,ATL,copula,they were
258,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,I was,1073,ATL,copula,I was
259,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"But that was because I was in a Catholic school, and then she decided to change my school.",1083,ATL,copula,I was
260,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,[They was just] taking the money.,1093,ATL,copula,They was
261,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"special needs teacher, she was a little person.",1122,ATL,copula,she was
262,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,[And her name] was Miss /RD-NAME-1/. She was so nice. She was like,1124,ATL,copula,She was
262,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,[And her name] was Miss /RD-NAME-1/. She was so nice. She was like,1124,ATL,copula,She was
263,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"the height of probably my knee, and I'm just five- five feet-",1125,ATL,contracted,I'm
264,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,five feet. She was up to like my thigh.,1127,ATL,copula,She was
265,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,She was tiny.,1129,ATL,copula,She was
266,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"She was so nice. She used to bring me candy all the time, so I really love",1133,ATL,copula,She was
267,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"no sixth grade. I met this guy, he was my teacher. His name was Mr. /RD-NAME-1/.",1139,ATL,copula,he was
268,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"Well it's like, I can't see. And then he told me he was not gonna put me in the front of the class.",1179,ATL,copula,he was
269,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,and then I was in the front of the class the next day.,1187,ATL,copula,I was
270,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,I think that was her name. She was a ra- that was the first time I had to deal with racism,1192,ATL,copula,She was
271,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"oh you're doing this, and I'm'a tell your parents you're doing this, and you weren't doing it.",1198,ATL,contracted,I'm
272,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"my mom I was in the class jumping on the desk, throwing",1202,ATL,copula,I was
273,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,I was just always all over the place.,1228,ATL,copula,I was
274,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,help people write their essays cause I was really good at it.,1234,ATL,copula,I was
275,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,do all type of stuff. And I just- I was too concerned about how I was looking,1260,ATL,copula,I was
275,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,do all type of stuff. And I just- I was too concerned about how I was looking,1260,ATL,copula,I was
276,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"I'm- I feel like I'm a leader, and",1289,ATL,contracted,I'm
276,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"I'm- I feel like I'm a leader, and",1289,ATL,contracted,I'm
277,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"the stuff that they were doing to the,",1291,ATL,copula,they were
278,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"people who were auditioning, like it was some type of sorority. I was just not gonna pass that test like,",1293,ATL,copula,I was
279,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"even when I was younger and I would say, oh I wanna do tap dancing.",1300,ATL,copula,I was
280,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,I just went home. So I just never was interested in anything. I'm a really clinger. I cling to my mom.,1304,ATL,contracted,I'm
281,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"I don't know, like, I'm picky with my friends in general",1358,ATL,contracted,I'm
282,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"um, when I came out here, I met one girl. She was from",1362,ATL,copula,She was
283,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"But to me, she was more into like the guys with the cars, and",1368,ATL,copula,she was
284,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"[And] like things like that, and I'm just-",1372,ATL,contracted,I'm
285,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"I'm not saying there's not girls like that in New York, cause they are.",1373,ATL,contracted,I'm
286,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"lie, like I'm not gonna not be your friend because",1380,ATL,contracted,I'm
287,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,I feel like I was there my whole life. I came out here /and wi-/ in my-,1399,ATL,copula,I was
288,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,when I was like twenty-eight or something like that. So my accent is stuck. It's not going nowhere.,1401,ATL,copula,I was
289,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"I'm not tryna pick up no other accent, unless I go to London or something like that.",1403,ATL,contracted,I'm
290,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,[I'm f- I'm finna] go to- I'm finna go to the store.,1432,ATL,contracted,I'm
290,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,[I'm f- I'm finna] go to- I'm finna go to the store.,1432,ATL,contracted,I'm
290,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,[I'm f- I'm finna] go to- I'm finna go to the store.,1432,ATL,contracted,I'm
291,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"Yeah, they was following him.",1467,ATL,copula,they was
292,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"Oh and I also met Shaq, but he's not from out here,",1486,ATL,contracted,he's
293,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"[It was] good, asked me what I'm doing later.",1500,ATL,contracted,I'm
294,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"That day, I was actually",1502,ATL,copula,I was
295,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"going to my interview, and I was at a job",1504,ATL,copula,I was
296,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"I'm like, nah, like",1524,ATL,contracted,I'm
297,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,I'm not getting on no train. [<laugh>],1528,ATL,contracted,I'm
298,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"Cause I was just afraid at th- it's too much,",1534,ATL,copula,I was
299,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"[He's really] good. I like, um, this girl called H.E.R.",1593,ATL,contracted,He's
300,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"Um, Daniel Caesar, he's really good. Maybe he's from Atlanta, I don't know.",1628,ATL,contracted,he's
300,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,"Um, Daniel Caesar, he's really good. Maybe he's from Atlanta, I don't know.",1628,ATL,contracted,he's
301,ATL_se0_ag2_f_01_1,ATL_se0_ag2_f_01,when he was like hot back then.,1650,ATL,copula,he was
302,ATL_se0_ag2_m_03_1,ATL_se0_ag2_m_03,"Uh, I'm'a say Black and Creole.",34,ATL,contracted,I'm
303,ATL_se0_ag2_m_03_1,ATL_se0_ag2_m_03,"[Yeah], I'm from New Orleans, you feel [me. Got-] got that little Creole running in my blood as [well.]",36,ATL,contracted,I'm
304,ATL_se0_ag2_m_03_1,ATL_se0_ag2_m_03,"Uh, to be honest with you, I been in Atlanta m- more that what motherfuckers really",49,ATL,copula,I been
305,ATL_se0_ag2_m_03_1,ATL_se0_ag2_m_03,"actually even think, you feel. But I'm'a say about a good-",51,ATL,contracted,I'm
306,ATL_se0_ag2_m_03_1,ATL_se0_ag2_m_03,"[Yeah] man, I'm NOGA, N-O-G-A, man,",65,ATL,contracted,I'm
307,ATL_se0_ag2_m_03_1,ATL_se0_ag2_m_03,I was home probably like-,78,ATL,copula,I was
308,ATL_se0_ag2_m_03_1,ATL_se0_ag2_m_03,[while I was home.],86,ATL,copula,I was
309,ATL_se0_ag2_m_03_1,ATL_se0_ag2_m_03,"a flood or hurricane literally couldn't do that type of damage, you feel what I'm saying.",128,ATL,contracted,I'm
310,ATL_se0_ag2_m_03_1,ATL_se0_ag2_m_03,"I'm'a use this word, sin city city, you feel me.",169,ATL,contracted,I'm
311,ATL_se0_ag2_m_03_1,ATL_se0_ag2_m_03,"you know, God touched his heart a- and saved him, you feel me, and made him bounce back how he's supposed to.",246,ATL,contracted,he's
312,ATL_se0_ag2_m_03_1,ATL_se0_ag2_m_03,"Alright, I'm'a- I'm'a [say this like-]",281,ATL,contracted,I'm
312,ATL_se0_ag2_m_03_1,ATL_se0_ag2_m_03,"Alright, I'm'a- I'm'a [say this like-]",281,ATL,contracted,I'm
313,ATL_se0_ag2_m_03_1,ATL_se0_ag2_m_03,"mainstream as far as like music, you get what I'm saying. And",301,ATL,contracted,I'm
314,ATL_se0_ag2_m_03_1,ATL_se0_ag2_m_03,"you know, s- something influenced something, you get what I'm [saying],",322,ATL,contracted,I'm
315,ATL_se0_ag2_m_03_1,ATL_se0_ag2_m_03,"[That] [Gucci gang, Gucci gang], he not from Atlanta, you see what I'm saying, like,",367,ATL,contracted,I'm
