,source_file,speaker_id,utterance,utt_id,region_id,q_type,target
159,ROC_se0_ag2_f_02_1,ROC_se0_ag2_f_02,"He was like, yeah I was just seeing, da da. I was like, what were you seeing? I was like, I live out here.",2029,ROC,q_like_copula,"I was like,"
159,ROC_se0_ag2_f_02_1,ROC_se0_ag2_f_02,"He was like, yeah I was just seeing, da da. I was like, what were you seeing? I was like, I live out here.",2029,ROC,q_like_copula,"I was like,"
160,ROC_se0_ag2_f_02_1,ROC_se0_ag2_f_02,"I was like, you wanna see my license? He was like, no, have a good day. He literally followed me, and I was like",2031,ROC,q_like_copula,"I was like,"
160,ROC_se0_ag2_f_02_1,ROC_se0_ag2_f_02,"I was like, you wanna see my license? He was like, no, have a good day. He literally followed me, and I was like",2031,ROC,q_like_copula,"He was like,"
161,ROC_se0_ag2_f_02_1,ROC_se0_ag2_f_02,"And they're like, where are you from? We're like, oh we're from New York. They're like, really? (laughing) <laugh>",2150,ROC,q_like_contracted,"We're like,"
162,ROC_se0_ag2_f_02_1,ROC_se0_ag2_f_02,"Really? I said, yeah. He's like, oh I thought y'all was from the Carolinas or something. I was like, no we're from New York.",2152,ROC,q_say,"I said,"
163,ROC_se0_ag2_f_02_1,ROC_se0_ag2_f_02,"Really? I said, yeah. He's like, oh I thought y'all was from the Carolinas or something. I was like, no we're from New York.",2152,ROC,q_like_copula,"I was like,"
164,ROC_se0_ag2_f_02_1,ROC_se0_ag2_f_02,"Really? I said, yeah. He's like, oh I thought y'all was from the Carolinas or something. I was like, no we're from New York.",2152,ROC,q_like_contracted,"He's like,"
165,ROC_se0_ag2_f_02_1,ROC_se0_ag2_f_02,"and he was like, oh where are you guys from? And we told him too, /it's/ like Rochester. He's like, really? Oh.",2156,ROC,q_like_copula,"and he was like,"
166,ROC_se0_ag2_f_02_1,ROC_se0_ag2_f_02,"and he was like, oh where are you guys from? And we told him too, /it's/ like Rochester. He's like, really? Oh.",2156,ROC,q_like_contracted,"He's like,"
168,ROC_se0_ag2_f_02_1,ROC_se0_ag2_f_02,"we came back, and she's like,",2261,ROC,q_like_contracted,"and she's like,"
169,ROC_se0_ag2_f_02_1,ROC_se0_ag2_f_02,"[Yeah she told] me, like, w- she was like, ever since that- y'all was going to Florida in the summer,",2274,ROC,q_like_copula,"she was like,"
170,ROC_se0_ag2_f_02_1,ROC_se0_ag2_f_02,"y'all skin ain't been the same. I was like, (laughing)",2275,ROC,q_like_copula,"I was like,"
171,ROC_se0_ag2_f_02_1,ROC_se0_ag2_f_02,"This nice couple, black couple, they were like, oh my god she's so cute. Where is she from? I was like, we're from here.",2287,ROC,q_like_copula,"they were like,"
171,ROC_se0_ag2_f_02_1,ROC_se0_ag2_f_02,"This nice couple, black couple, they were like, oh my god she's so cute. Where is she from? I was like, we're from here.",2287,ROC,q_like_copula,"I was like,"
172,ROC_se0_ag2_f_02_1,ROC_se0_ag2_f_02,"They're like we're visiting from so and so. He's like, she has a Southern accent. I was like, really? (laughing)",2289,ROC,q_like_copula,"I was like,"
173,ROC_se0_ag2_f_02_1,ROC_se0_ag2_f_02,"They're like we're visiting from so and so. He's like, she has a Southern accent. I was like, really? (laughing)",2289,ROC,q_like_contracted,"He's like,"
174,ROC_se0_ag2_f_02_1,ROC_se0_ag2_f_02,"And I was like- she asked me like, where you from girl?",2355,ROC,q_like_copula,And I was like-
175,ROC_se0_ag2_f_02_1,ROC_se0_ag2_f_02,"I was like, Rochester, New York",2357,ROC,q_like_copula,"I was like,"
176,ROC_se0_ag2_f_02_1,ROC_se0_ag2_f_02,"spot somebody that I'm like, you're from Boston.",2374,ROC,q_like_contracted,"I'm like,"
177,ROC_se0_ag2_f_02_1,ROC_se0_ag2_f_02,"[Yes I] do, and I had told like so- I don't know, I was like, oh I gotta do this with /RD-NAME-2/ tonight. I was like,",2406,ROC,q_like_copula,"I was like,"
177,ROC_se0_ag2_f_02_1,ROC_se0_ag2_f_02,"[Yes I] do, and I had told like so- I don't know, I was like, oh I gotta do this with /RD-NAME-2/ tonight. I was like,",2406,ROC,q_like_copula,"I was like,"
178,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"Oh, okay. I was like, [oh. <laugh>]",38,ROC,q_like_copula,"I was like,"
179,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"they never had to discipline me. (laughing) What, like everybody, we all, you know, fictive kinship, so we're all cousins.",95,ROC,q_all_zero,"we all,"
180,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,like I s- we all-,153,ROC,q_all_zero,we all-
181,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"and she would say things, and I was like, is his mother West Indian?",356,ROC,q_like_copula,"and I was like,"
182,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"that I hear him say tha- I'm like, yeah you know. I said, really.",372,ROC,q_say,"I said,"
183,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"that I hear him say tha- I'm like, yeah you know. I said, really.",372,ROC,q_like_contracted,"I'm like,"
184,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"I told his mother, I said, oh Miss /RD-NAME-2/, you know,",388,ROC,q_say,"I said,"
185,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"you're a- you're Gullah. She like, is that what I is? I said- so I'm like, (laughing) yeah that's what you is. <laugh>",392,ROC,q_say,I said-
186,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"you're a- you're Gullah. She like, is that what I is? I said- so I'm like, (laughing) yeah that's what you is. <laugh>",392,ROC,q_like_contracted,"I'm like,"
187,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"you're a- you're Gullah. She like, is that what I is? I said- so I'm like, (laughing) yeah that's what you is. <laugh>",392,ROC,q_like_zero,"She like,"
188,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"and my grandma was so afraid I was gonna get kidnapped. And I was like, oh okay. I was all, you know like, okay whatever.",446,ROC,q_all_copula,"I was all,"
189,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"and my grandma was so afraid I was gonna get kidnapped. And I was like, oh okay. I was all, you know like, okay whatever.",446,ROC,q_like_copula,"And I was like,"
190,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"and I was like, no. You said I had to be a high school graduate. I'm sorry I'm seventeen, but I'm staying.",450,ROC,q_like_copula,"and I was like,"
191,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"And so that next morning, I called. And I was like, well you know,",520,ROC,q_like_copula,"And I was like,"
192,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"that was still the b- I was like, what? You know, like [this is],",572,ROC,q_like_copula,"I was like,"
193,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"And she was like, you don't need to go here. You've already done this.",586,ROC,q_like_copula,"And she was like,"
194,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"And they said, you know, you-",596,ROC,q_say,"And they said,"
195,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"But they said, you know, um, I took my GRE's",606,ROC,q_say,"they said,"
196,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"And I remember crying. I was driving home, told my husband, like, oh I got an average. He's like, you got a average, you didn't study?",614,ROC,q_like_contracted,"He's like,"
197,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"I was like, but I did get a hundred.",616,ROC,q_like_copula,"I was like,"
198,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"Cause it's something about language policy. I'm like, oh I can do this all day.",618,ROC,q_like_contracted,"I'm like,"
199,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"and she said, do you know about",636,ROC,q_say,"and she said,"
200,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"and a tenure track job. And I was like, oh,",644,ROC,q_like_copula,"And I was like,"
201,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"and he emailed me. And he was like, you know, I could cry. I wanted to hug you and /just/ tell you",718,ROC,q_like_copula,"And he was like,"
202,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"And the youngest two are sixteen and eighteen, and they still like, mom can- I be like /??/ I don't get y'all dusty butts up in-",800,ROC,q_like_copula,I be like /
203,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"and they're brilliant, I'm like, listen, you oughta blah blah blah.",854,ROC,q_like_contracted,"I'm like,"
204,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"you know, they would necessarily get a chance to- anybody I know that can get them somewhere, I'm like, oh hold on.",858,ROC,q_like_contracted,"I'm like,"
205,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"I said, you know, we have something here",978,ROC,q_say,"I said,"
206,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"She's like,",1134,ROC,q_like_contracted,"She's like,"
207,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"and I didn't- and then she said, can I call my friend?",1138,ROC,q_say,"she said,"
208,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"And I was like, yeah.",1140,ROC,q_like_copula,"And I was like,"
209,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"Cause class hadn't started. She called her friend. She said, can you tell her?",1142,ROC,q_say,"She said,"
210,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"I was like, hi, I'm her. And you know they started laughing, and I'm- and then- just seeing",1144,ROC,q_like_copula,"I was like,"
211,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"my mother struggles and my uncle struggles, and they like-",1152,ROC,q_like_zero,and they like-
212,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"and I'm like, oh there go my uncle such and such. And I've never really met these people, but they feel",1154,ROC,q_like_contracted,"and I'm like,"
213,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"like they can do it because I offer myself bare to them. I'm like, you know, this is the- the journey I've taken.",1156,ROC,q_like_contracted,"I'm like,"
214,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"I was telling someone, I think that in the past",1194,ROC,q_tell,"I was telling someone,"
215,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,I told my- my black,1256,ROC,q_tell,I told my-
216,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"and I'm looking through calendars and websites trying to find stuff. And I said, there's no reason",1282,ROC,q_say,"And I said,"
217,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"but now I am a educator and I teach writing. So when I go to some of this stuff I'm like, oh,",1330,ROC,q_like_contracted,"I'm like,"
218,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"and I said, don't tell me about anybody's poem-",1352,ROC,q_say,"and I said,"
219,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"I had to work at /RD-SCHOOL-4/, and I was mad every day for a while. I'm like, you know, I used to live up under this doggone school.",1508,ROC,q_like_contracted,"I'm like,"
220,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"And he was like, oh that was very dreadful.",1552,ROC,q_like_copula,"And he was like,"
221,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"I'm like, well why can't somebody go from Browncroft",1604,ROC,q_like_contracted,"I'm like,"
222,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"Cause then they come to school, and we looking at their stuff. And I'm like-",1636,ROC,q_like_contracted,And I'm like-
223,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"That's upper /RD-ADDRESS-1/. I'm like, we on upper /RD-ADDRESS-1/?",1745,ROC,q_like_contracted,"I'm like,"
224,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"you know, um, so I think the numbers are there, and I think-",1769,ROC,q_think,and I think-
225,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"so I'm kind of- I'm like, what",1809,ROC,q_like_contracted,"I'm like,"
226,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"is that. And I'm like, that's a Rochester?",1811,ROC,q_like_contracted,"And I'm like,"
227,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"I'm like, what am I saying? Like this is not even me. Like, what- all of a sudden I'm in a DMX video,",1819,ROC,q_like_contracted,"I'm like,"
228,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"in particular, but I've heard other people, and I'm like, oh,",1824,ROC,q_like_contracted,"and I'm like,"
229,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"that milk (atypical pronunciation) or milk- I'm like, what? Or onion (atypical pronunciation), onion. I'm like, what is that? But I've heard it.",1830,ROC,q_like_contracted,"I'm like,"
229,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"that milk (atypical pronunciation) or milk- I'm like, what? Or onion (atypical pronunciation), onion. I'm like, what is that? But I've heard it.",1830,ROC,q_like_contracted,"I'm like,"
230,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"So I get more often, oh you sound like you from the South, or- and I'm like, oh",1836,ROC,q_like_contracted,"and I'm like,"
231,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"Cause I say- I don't say, uh,",1840,ROC,q_say,I say-
232,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"and when I hear it, it's- I'm like, oh where they- oh, Rochester. Sorry.",1848,ROC,q_like_contracted,"I'm like,"
233,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"Well, my son is younger than me <laugh> but- so- but I don't even know where he got- I'm like- he was /all/ like, what's a milk? (atypical pronunciation) Like, what? I can't even- like milk?",1852,ROC,q_like_contracted,I'm like-
234,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"[I've] [heard it too, or l- yeah. I was like, uh.]",1866,ROC,q_like_copula,"I was like,"
235,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"[Uh-uh.] I was like, what? <laugh> I'm /confusled/.",1870,ROC,q_like_copula,"I was like,"
236,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"We were just there. I was like, I don't get it. It's- this is- uh okay,",1910,ROC,q_like_copula,"I was like,"
237,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"You know, nudge nudge if you wanna, you know, sort of get into bed with me, we could, uh, we could do some things. And she's like, no.",1934,ROC,q_like_contracted,"And she's like,"
238,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"And she said, I shut my business down that week. I was like, no.",1936,ROC,q_say,"And she said,"
239,ROC_se0_ag2_f_04_1,ROC_se0_ag2_f_04,"And she said, I shut my business down that week. I was like, no.",1936,ROC,q_like_copula,"I was like,"
240,ROC_se0_ag2_f_03_1,ROC_se0_ag2_f_03,"and so, when you make it, you might not leave the city, but you might move to that area. You know, and I'm like,",96,ROC,q_like_contracted,"and I'm like,"
241,ROC_se0_ag2_f_03_1,ROC_se0_ag2_f_03,"When you said that, I was like, oh, I could go over- that's like, you know, walking distance from my parents. [So, yeah.] [So.]",111,ROC,q_like_copula,"I was like,"
242,ROC_se0_ag2_f_03_1,ROC_se0_ag2_f_03,"now that I see what's happening, I'm like, wait a minute. <laugh>",152,ROC,q_like_contracted,"I'm like,"
244,ROC_se0_ag2_f_03_1,ROC_se0_ag2_f_03,"I mean, I think,",526,ROC,q_think,"I think,"
245,ROC_se0_ag2_f_03_1,ROC_se0_ag2_f_03,"I took classes in machi- I was a machinist so I'm like, I need to take classes in machining. So, I got a two year degree in machining.",605,ROC,q_like_contracted,"I'm like,"
246,ROC_se0_ag2_f_03_1,ROC_se0_ag2_f_03,"And then I'm like, uh, I need more than this. So I- I went to night school forever.",607,ROC,q_like_contracted,"I'm like,"
247,ROC_se0_ag2_f_03_1,ROC_se0_ag2_f_03,"I think, um,",691,ROC,q_think,"I think,"
248,ROC_se0_ag2_f_03_1,ROC_se0_ag2_f_03,"looking for so long. I've- [I sent it] to my friend, she's like, let me look at it.",876,ROC,q_like_contracted,"she's like,"
249,ROC_se0_ag2_f_03_1,ROC_se0_ag2_f_03,I think /RD-NAME-3/'s doing a phenomenal job,1104,ROC,q_think,I think /
250,ROC_se0_ag2_f_03_1,ROC_se0_ag2_f_03,"I think,",1122,ROC,q_think,"I think,"
251,ROC_se0_ag2_f_03_1,ROC_se0_ag2_f_03,"knowing that those spaces belong to them. And I think,",1195,ROC,q_think,"And I think,"
252,ROC_se0_ag2_f_03_1,ROC_se0_ag2_f_03,I think- I think folks like /RD-NAME-3/ are doing a great job of kind of,1217,ROC,q_think,I think-
253,ROC_se0_ag2_f_03_1,ROC_se0_ag2_f_03,"again, I think /RD-NAME-3/",1283,ROC,q_think,I think /
254,ROC_se0_ag2_f_03_1,ROC_se0_ag2_f_03,"um, I think, uh,",1300,ROC,q_think,"I think,"
255,ROC_se0_ag2_f_03_1,ROC_se0_ag2_f_03,"new creative things to do and I found the fairy park and I'm like,",1392,ROC,q_like_contracted,"and I'm like,"
256,ROC_se0_ag2_f_03_1,ROC_se0_ag2_f_03,"And how- you know, and she's like, how could somebody be afraid of him? You know, this kid",1485,ROC,q_like_contracted,"and she's like,"
257,ROC_se0_ag2_f_03_1,ROC_se0_ag2_f_03,"I'm walking down the street, he's got dreads, got a mean look on his face and I'm like, hey",1487,ROC,q_like_contracted,"and I'm like,"
258,ROC_se0_ag2_f_03_1,ROC_se0_ag2_f_03,"And we all, you know,",1636,ROC,q_all_zero,"And we all,"
259,ROC_se0_ag2_f_03_1,ROC_se0_ag2_f_03,"And I said, how are you?",1834,ROC,q_say,"And I said,"
260,ROC_se0_ag2_f_03_1,ROC_se0_ag2_f_03,"and it was- it was important that I checked in with him. And he said,",1838,ROC,q_say,"And he said,"
261,ROC_se0_ag2_f_03_1,ROC_se0_ag2_f_03,I think- I think that's what the investment is really intended for.,2035,ROC,q_think,I think-
262,ROC_se0_ag2_f_03_1,ROC_se0_ag2_f_03,"I think, um, folks in Boston have told me that, cause I've played, uh, sports in the Boston area.",2076,ROC,q_think,"I think,"
263,ROC_se0_ag2_f_03_1,ROC_se0_ag2_f_03,"Oh I- I think, um, Rochester's a little different from- I think it's just- I- I don't think our accents are different",2105,ROC,q_think,"I think,"
264,ROC_se0_ag2_f_03_1,ROC_se0_ag2_f_03,"my wife points it out. She says,",2220,ROC,q_say,"She says,"
265,ROC_se0_ag2_f_03_1,ROC_se0_ag2_f_03,"And without even thinking about it, and she's like,",2226,ROC,q_like_contracted,"and she's like,"
266,ROC_se0_ag2_m_01_1,ROC_se0_ag2_m_01,"one, there was a logic class that was like eight o'clock in the morning and I was a senior. And, I was like, I'm not prepped to do this yet.",342,ROC,q_like_copula,"I was like,"
267,ROC_se0_ag2_m_01_1,ROC_se0_ag2_m_01,"I mean I could do the work, but I wasn't getting the attendance grade and that was like half the grade. So, I was like, alright.",345,ROC,q_like_copula,"I was like,"
268,ROC_se0_ag2_m_01_1,ROC_se0_ag2_m_01,"And, for the free masters, and I was like,",363,ROC,q_like_copula,"and I was like,"
269,ROC_se0_ag2_m_01_1,ROC_se0_ag2_m_01,"I loved it and I was like, yeah, let's- let's",367,ROC,q_like_copula,"and I was like,"
270,ROC_se0_ag2_m_01_3,ROC_se0_ag2_m_01,"I was like, alright.",109,ROC,q_like_copula,"I was like,"
271,ROC_se0_ag2_m_01_3,ROC_se0_ag2_m_01,"I think, from a, [from a social perspective,]",269,ROC,q_think,"I think,"
272,ROC_se0_ag2_m_01_3,ROC_se0_ag2_m_01,"you know, last year. I was like, that's amazing, but",313,ROC,q_like_copula,"I was like,"
273,ROC_se0_ag2_m_01_3,ROC_se0_ag2_m_01,"And, I'm like,",337,ROC,q_like_contracted,"I'm like,"
274,ROC_se0_ag2_m_01_3,ROC_se0_ag2_m_01,"maybe four-thirty in the morning to catch a bus to get to school on time. I said,",341,ROC,q_say,"I said,"
275,ROC_se0_ag2_m_01_3,ROC_se0_ag2_m_01,"reflecting upon my childhood and I'm like, I've had a couple of those experiences, but I just didn't realize",387,ROC,q_like_contracted,"and I'm like,"
276,ROC_se0_ag2_m_01_3,ROC_se0_ag2_m_01,"And, she's like, can you",435,ROC,q_like_contracted,"she's like,"
277,ROC_se0_ag2_m_01_3,ROC_se0_ag2_m_01,"I was like, yeah, yeah. No problem mom, it's",443,ROC,q_like_copula,"I was like,"
278,ROC_se0_ag2_m_01_3,ROC_se0_ag2_m_01,"speak. And I said, well oh I'm from Pittsford.",483,ROC,q_say,"And I said,"
279,ROC_se0_ag2_m_01_3,ROC_se0_ag2_m_01,"She goes, oh.",485,ROC,q_go,"She goes,"
280,ROC_se0_ag2_m_01_3,ROC_se0_ag2_m_01,"And the conversations stop because the moment I said Pittsford, she was like, oh.",487,ROC,q_like_copula,"she was like,"
281,ROC_se0_ag2_m_01_3,ROC_se0_ag2_m_01,"Her- her- her misconception was just so heavy. I was like, you know what, I don't even have time.",496,ROC,q_like_copula,"I was like,"
282,ROC_se0_ag2_f_01_1,ROC_se0_ag2_f_01,"And she comes downstairs, and she's like,",324,ROC,q_like_contracted,"and she's like,"
